X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,Y
-0.09371248824247325,-0.7044794267122325,0.6994561244951254,-0.3152063306862455,-0.4392329499305486,-0.3732697283158931,-0.3561505363143799,0.15547429242137012,-0.43703874736759374,-0.039297865271611054,0.08057869270686502,-0.13045965634926882,0.15017767138304206,-0.33501850316211745,-0.595585283844103,-0.07641999315034986,-0.02419724552181346,-0.053644879602627316,0.11736712785366055,-0.0717269072106772,-0.3087603627194726,0.17067138845472218,0.004669550287364821,0.11617542145344917,-0.028989063153423977,-0.17187907810070613,-0.24601274343022606,-0.22000442201795167,-0.11397722047233072,0.4133215754845825,-0.31148339658673063,-0.353248699883283,-0.0577519712114698,0.09119530940639864,0.3926140120316741,-0.017180077316927722,0.22791688138733424,-0.0543471156525458,0.04572800654371867,-0.05867608274873526,-0.3034311824874911,-0.192902752399285,0.4006940090245632,-0.25605618381176853,0.5410840665715333,-0.21788970943261443,-0.020953696151850276,0.2121002401778378,0.022013465922842812,0.012128838484636528,0.18678413543736605,-0.2908194271957296,0.40445880182197014,0.10797081468515124,0.07795391137974161,-0.16902020442488108,-0.38033535702647336,-0.488525591802046,-0.2614636838058204,-0.4090737662366123,-0.30944148976802655,-0.4096261157167258,-0.0156000455134091,-0.06815082541292417,-0.09974180421067891,0.008175956232049586,-0.41112349952224025,-0.10615060221988248,-0.08333494303998312,-0.9697684948226308
-0.08973748125931125,-0.7470704255451208,0.08725927813541845,-0.795762501136345,-0.41094001986138373,-0.2620707002420959,0.18749847945648312,0.24108669065437982,-0.33996606063100077,-0.001207598328306081,-0.14417766337044624,0.2785849340588362,-0.1457856230650717,-0.3651874147115576,-0.117034434424516,-0.3962826818582079,-0.3090004307570299,-0.04738500344774421,-0.12426847744396297,-0.04401810501481773,-0.06738277281687488,-0.17480737085309472,-0.6536392831140849,-0.13526785902644622,0.1501448048184133,-0.26075700453937567,-0.07359235837072853,-0.02760925574628148,-0.3171471785737684,-0.34573788381881676,-0.2316270110711135,-0.21355479006867573,-0.007948988073033902,0.43749861922623845,0.05005017623854746,-0.03606735512539305,0.051316976174864415,-0.3368504922816692,-0.1678050384534847,0.21175546263912604,0.2407252062216516,-0.2688155974004075,-0.13380727619928856,0.11082816574369292,0.010020090725557429,-0.3752543505968168,-0.010329909157763772,0.01501021073699671,0.30978008203820306,-0.18694043549934247,-0.32154436448791845,-0.30045060744374585,0.17503411043526373,0.22968628363072674,0.11978840894579057,-0.1922950675185846,-0.39186801201646126,-0.4155079872864812,-0.3980283122479412,-0.3950321027719873,-0.3259360126042057,-0.4241305903167323,-0.02233252948739739,-0.061786108215728164,-0.0837199986084296,0.009638840575723728,-0.42651395644183976,-0.14540049417158674,-0.07322963715511543,-0.9864876569943699
-0.09028910731938022,-0.685280720627909,-0.6226663416275802,-0.5877115724973205,-0.25933424828940865,-0.028014922003019027,0.27494482325282044,-0.2228464717418419,-0.04532140795859163,-0.04418510641541851,-0.09375291009474662,-0.16747060741652886,0.0821183649237629,-0.47868831790355193,0.3302092408898363,-0.5155863625988069,-0.043377949273228245,-0.33659484799407224,-0.017382654424587085,-0.19800059103000933,-0.09217002873165747,-0.6409060036672931,-0.15148824518914084,0.04924674073111812,0.016157955503486754,0.21548448359060024,-0.2272942824942773,-0.33860232769841947,-0.16151434538627618,-0.12580104131174175,-0.027981950494640473,0.3332567743743997,0.1620308554766856,0.362952981129846,-0.3924678765330448,-0.052431821469318685,-0.025772201055960675,0.15528952923558537,-0.11635153762869355,0.2116663610993943,0.2620851022015471,0.2341036417815603,-0.36888837184025114,-0.03368991447674774,0.03734344247247279,0.5385242544096642,-0.15971336572504724,0.0989048440935234,-0.10944099167653498,0.1637252340864599,0.08978272392514919,-0.21274201872533982,0.16166465078793468,0.27846568093806634,-0.0037941141644891596,-0.2084235750555199,-0.44879504804270853,-0.43772932599055947,-0.2872387691795667,-0.40400538966917354,-0.26866719483849044,-0.4093133932620425,-0.03377082257411346,-0.08449417030599748,-0.07975829833395309,0.062283770019452955,-0.430326337923402,-0.14695055966745985,-0.11161873316697302,-0.9440824441907162
-0.09639074642856593,-0.5440554157734925,-0.7549071201463877,0.0920709580618968,-0.018145749920790988,0.19300333227509414,-0.14353916699066693,-0.3796708186633684,-3.4884139963775596e-05,0.07325054303066558,0.04942399934159036,-0.20496551200369972,-0.08040681318882703,-0.3483275746170451,-0.16108554449892332,-0.25830649114050064,0.5234158823307091,-0.27604420255856044,-0.10732043046194284,0.08051142184276738,0.0792446473823194,-0.16575043668517198,0.16432950240945154,0.0024574019862995122,-0.10893249888718404,0.3711558782898148,-0.31131623254999985,-0.05653522085036322,0.17409253373601863,0.29466826375083843,-0.2880519479304523,0.16647534851906753,-0.2063256329264972,-0.1542632214129388,-0.1531727716791158,0.03579070713065713,0.5912019729394191,0.17559252853446305,0.050430975479262896,-0.12730851714909208,-0.005252840885057175,-0.029136077076133304,0.48812398808711377,-0.14518786130802774,0.3036034271787327,0.20828101104240493,-0.14157305049160818,0.025148111507134585,0.06380970920314977,-0.4533790499472391,0.26890854196334435,-0.36879899492307133,-0.005131785614646445,0.3233690515991985,0.0005521861041100085,-0.15326573918671793,-0.41997510149454265,-0.4819029256180004,-0.3121867658967449,-0.3130902595278179,-0.3374404798325238,-0.4294186190790473,-0.03317089660949679,-0.07050718416734081,-0.09525598374489097,0.033390336555794375,-0.42974769687176007,-0.10542093484588866,-0.07720129337124437,-0.5527422339462184
-0.10729489436631301,-0.35189467220226855,-0.19274321764275848,0.5791370361173669,0.19359780472200505,0.23285323384762746,-0.2962533183163292,0.03458678184700892,-0.161133030727434,-0.07517107507185694,0.022423961556037986,-0.07497152037097321,0.061534115940284684,-0.24713126829648713,-0.22429608226601128,-0.2627828509950705,0.1181586518119897,0.17170996541560646,-0.25418879844276254,-0.23438305201076182,0.34790401636533486,-0.13375254948788728,-0.05159580116692275,-0.07439433410791174,-0.06305961330948451,-0.08788970973072596,-0.05769023177942734,0.26662109155471936,0.18431046833871467,0.20631124813973156,-0.12375181029900806,-0.14088916860137446,0.02409396008379394,-0.09706662627666718,0.8414127119885577,0.2926507539383816,0.29367164043575156,0.5093892720328224,-0.14363748667874798,0.07027019940509871,-0.024961444111685438,0.0036858858970338915,-0.1355495557358204,0.2910837454397559,0.020709833034877168,-0.5780130770561718,0.19068574484023482,-0.0070333275376763815,0.2163422836248159,0.27354432525082695,-0.2529343107886737,-0.15010203462948835,-0.4067707662650385,0.06476666489388094,-0.12071993514165358,-0.21249571866715677,-0.4595141942163158,-0.4897214439510993,-0.40533062145443877,-0.40666697032571086,-0.26058116272973164,-0.36906723592903523,-0.02726513985659118,-0.03421427150786349,-0.07165067159658667,0.013388497456686022,-0.38028374231115425,-0.13428923857956676,-0.09622025920142363,-0.3486023071774479
-0.12028865608853234,-0.14828946584759684,0.5096877531228177,0.41156411613280386,0.2699564464123956,0.05135632862033601,0.01820442156183777,0.3341876977612894,-0.1686515111864184,0.0658946204143116,-0.14674401031642348,-0.03362977517269694,0.0017317564251351225,-0.2422959676254951,-0.01852156322860532,-0.28407342446155837,-0.3177598829627617,0.0006946847554925029,0.10094483424993683,-0.4628083768026252,-0.09273223630841587,-0.17669132133888243,0.09555483947949206,-0.08743672653220558,-0.3651018732906812,-0.0617779397765128,-0.18233586113585232,-0.16278453677180227,0.012339768854147781,0.25914223265664393,0.6834027739087372,-0.5787553828051087,-0.31753094040566465,-0.04946819316916806,0.25137857544663844,0.6315232835592506,-0.16363563167835982,0.08146599913157382,-0.2527718191089464,0.27170673207893725,0.5174224791616036,0.10518998218867792,-0.6020936585735911,0.31969145526688125,-0.09357103528482658,-0.0111684365257817,0.226243809475821,-0.08952597248157923,-0.07171309073274068,-0.0456850024505594,0.11086200188379425,-0.39309873615229396,0.32306916285106335,0.21791192183666985,-0.2925074786126234,-0.04304857875342116,-0.3496929676461701,-0.3958885416105997,-0.2792640742219129,-0.4158221251643217,-0.24489850888194176,-0.4187437897525197,-0.07368818129257515,-0.05247537276675862,-0.09744797486671486,0.035821633479071746,-0.27730968900940256,-0.1835067672480899,-0.07448757294140906,-0.32971967400291347
-0.13151737274954023,0.015369382826722289,0.6856601248723904,-0.21999880179912557,0.20253444596406855,-0.23023114864438154,0.22418570381450764,0.10961473139807287,0.12843849965859055,-0.03206427367221876,-0.19019881597598498,-0.04504031432599798,-0.060020403708416104,-0.3428231604834625,0.05498461071315175,0.02876265621207419,-0.2267568355315045,-0.3101056389271607,0.022692486295272207,0.12387116876992721,-0.38755785024516987,-0.06457425963265229,-0.03882764958686069,-0.14950042384561357,-0.42430493522704504,-0.1584285340528151,-0.4137391576932401,0.4183617138994049,-0.22150890876050422,-0.020906388996844938,0.3682272128516688,-0.49247420835536015,0.2539113157817465,-0.2672088299278994,-0.3001610602523458,0.740250723277265,-0.19768282717763885,0.031482406487441494,-0.06382635446045926,0.0156075591446454,0.10801974732703212,0.18062962539499283,0.31219996364861147,-0.5013334471958888,-0.15607839954401015,0.44749977539360697,0.08237743716758295,0.05278669590185481,0.03800713775239983,-0.2896900972842241,0.22564685289402386,-0.1857514387602881,0.0616930543313261,0.09586801036962012,0.13293525574254117,-0.3432665560341688,-0.32940838825800856,-0.47400691613432977,-0.22077509715447174,-0.4171296713280037,-0.36661059726953327,-0.29270005764780016,-0.05194112635267689,-0.07145986973236762,-0.043043088663551554,0.002169286254106728,-0.3484053148335642,-0.06367348244292259,-0.16424537056794097,-0.5120674042285129
-0.14042720589840196,0.07757758101828771,0.20211368811853236,-0.683785763667033,0.05698270474239897,-0.4581878571616108,0.08899890156266843,-0.23748705627965383,0.20085829780669062,0.02810998610185922,0.055250078689245585,-0.24587909921460682,0.07895266346356378,-0.4275820319988948,0.052409907775671005,0.4069883678570132,-0.1239379689737683,-0.11430459840681317,-0.05732152542688629,0.17526310607357565,0.030077863638046987,-0.6818559305837593,-0.014777497907421888,-0.15229692687900642,-0.16220815688402423,0.08110958512528343,0.3995779503487782,0.3585033754982625,-0.5479040881942855,-0.3773806373995515,0.0648614052674612,0.12242436155254599,-0.1299166229466867,0.6972241322933557,-0.5820259392863154,0.2966773221289709,-0.18842436042500033,-0.3787506600989561,0.16183245310597516,-0.6539191757778026,-0.3249305541533196,-0.43102486889082026,0.5749289314739989,-0.44050147123917294,0.393344538712866,0.027255496490821818,0.2430715378281052,0.11494611211407291,0.1281904888037797,-0.20453321040841577,-0.13927607065927583,-0.036089339863925485,-0.2229097994012953,0.25469562176466565,-0.11155886876142806,0.04368622376882847,-0.45815408508538313,-0.4330071352943865,-0.41599520502070486,-0.3021721461778819,-0.2872870198851848,-0.4077916646951525,-0.0824772554681279,-0.10461869035869809,-0.041936393576426534,0.0668943420435828,-0.3848622087789253,-0.1692169879549128,0.013953090605816731,-0.7898539312571361
-0.14672589717235673,-0.004559157648572065,-0.4304139464048704,-0.5370540616918478,-0.08830362690277571,-0.5576838797357112,-0.12410466829975764,-0.32039094267132684,-0.15221169164446458,0.001621160005438771,0.24578276517395614,-0.09294545050740122,-0.0769426854298878,-0.3087188875293394,-0.1272401014569472,0.5962937335703711,-0.3225434354642428,0.05092084509999539,0.012141774613124934,-0.1638382256118226,0.40124266091338967,-0.3607701053310367,0.342117825070116,0.34445039063296923,-0.12343584941163821,0.6269773039683588,0.008422649334498988,-0.26935161062201063,-0.6259402316080831,-0.37105505353059043,-0.4223937071297432,0.3817510064882337,0.3361253393620307,0.5636649804541853,0.16031363713184943,-0.055303308832020726,-0.09467638294983216,0.10384761837138057,0.6954512035112161,-0.16837655052991596,0.004154753996228555,-0.06955677535971594,-0.1968018980533175,-0.11055737472159566,0.1744696747171921,-0.14794151627040375,0.17731206003326627,-0.011993334226732877,0.10182477970439763,0.14570107337855975,-0.0782686774456407,-0.4216732100394208,0.39029309822190794,0.06515731121094159,-0.07942813375856317,-0.04526203956149366,-0.3021110210313034,-0.4342834731461169,-0.33813651031443404,-0.34906047268294504,-0.28860955207294303,-0.5027959176418904,-0.03659506328320594,-0.03043950166336007,-0.06431410893236422,0.022263802586004244,-0.4107105782563787,-0.1634308211209361,-0.08077445744431111,-0.9578822000866176
-0.14976231708027798,-0.22228182559176646,-0.5905363901821812,0.04807848963986672,-0.20432839213445797,-0.5358925089303799,-0.18722105476388906,-0.17983339940979592,-0.6218710426171787,-0.059446743709913874,0.15918597812546942,0.09538138565255228,0.09366190184771672,-0.2137083977435147,0.16863375879097098,0.476063666108792,-0.4800372987402286,-0.17635621914563138,0.06328911914116264,-0.36120504551836186,0.250830300267763,0.6079946934748692,-0.199389452940541,0.25932878529026304,0.18015059650503185,0.3432692602180103,-0.2461636250437843,-0.4114682561127131,-0.3326990672111879,0.5853021530747231,-0.5694134340238503,0.034702322633321625,-0.44241944909763653,-0.11167596628676602,0.05600769371830627,-0.014177763877507576,0.2502099033523695,0.0887437973380345,0.2171488187015138,-0.3519344862333864,0.06829760674862273,-0.22839126205213112,-0.5108753863974334,0.07765746099213522,0.2337866751367097,0.43332618675920576,0.0018929316724334289,0.033092390862911714,0.10153649086617333,-0.16761213764141447,-0.021642225233046708,-0.3298235362970725,0.33654785308881463,0.3083933676072801,0.1075921991967177,-0.28843265368936144,-0.2872637697359941,-0.46429403276454106,-0.26203285324377734,-0.49270392491738235,-0.2825854675674203,-0.41267403265331504,-0.0004641127481956886,-0.02891463640283254,-0.041018610914517195,-0.018260046587912027,-0.4331689587171623,-0.10659614680436091,-0.15179115423238432,-0.9162092995787235
