X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,Y
0.019199220428139263,-0.11868671848839651,-0.5170160172419237,0.2843506968906706,-0.22464866470161005,-0.4980643534937971,-0.48359149486678366,0.2996048889287086,0.19418114377475582,-0.180219606509183,-0.11042490096390623,0.4990554835371166,-0.3358149447033787,-0.018830796528730098,-0.04658164858313185,0.09237466799951521,-0.01669884560612378,0.10242570479785473,0.3181741052205487,0.13968332383619364,0.38640111338974625,0.023467301957818876,0.10618299955871136,0.10937237469202499,-0.10738066993252338,-0.4444698837130393,0.2525018261693901,-0.04417832930193066,-0.2387310824941724,0.04670090557188189,-0.18031922025669656,-0.3281508214892582,-0.24929477528525235,0.14868007235830438,-0.5108256827362301,0.03508129765742973,-0.03700421191636738,-0.2297714773386016,-0.6491364114994587,-0.1727611870214928,-0.34972185520819565,0.5290364608251639,-0.2860388235620335,0.025343049556060926,-0.1846522608993324,0.325961346328387,0.21167105537048259,-0.09190413404944264,0.23055476358423865,-0.052703835498835616,-0.011162150804534976,-0.3014946545523698,-0.3781442113360718,0.5099169632758118,0.17202687790469318,-0.1537900961253983,-0.18623344855060286,0.03321351516671811,-0.22807584454246166,-0.31492577580674397,-0.49496893961018595,-0.24188167380690184,-0.14778423069369984,0.04218749448817971,0.16592273829693305,-0.28456730630798033,-0.20485312935648836,-0.2235289230893469,0.004177174650684012,0.036658759996999635,-0.8383732702874318
0.042219265824219976,-0.4244502534749406,-0.4802109635799293,-0.1187041093264184,-0.7281296507114863,0.09696988136767248,-0.33017979170273326,-0.09197143769315186,0.2290282730918547,-0.022575167290677323,0.14351671742047056,0.3685831172458076,-0.008566287125683747,0.005858977137354282,0.0380921126657261,0.1105013502152774,-0.42663309675376027,-0.0016717256808533865,0.040321814799339606,-0.10204902546874173,0.2565111174041381,0.23684913977128352,-0.39317608114142255,-0.5336832578352786,0.1588534566110087,0.3826345398447455,0.09886460866451485,-0.00016939095167489704,-0.1676964778877411,-0.09606412038093681,0.21149652731859847,0.33262930231632226,0.24017947278792917,-0.36290289595664005,-0.06089787148538872,-0.1220309287111443,-0.15377584176220238,-0.4783895558840616,-0.4477859415335571,-0.2997330729713946,-0.2606479235131267,0.23940233867400074,-0.1706111494637612,-0.24068298646076014,0.2748318060392225,0.061324479729516046,-0.09979976831009596,-0.17693180923043506,-0.29587114975056605,0.037240209192261675,-0.20544993977298054,-0.24943274444739494,-0.5351639344014805,0.26780024933503754,0.03004904826515853,-0.24038201523788327,-0.11743040081603418,0.13800637862850684,-0.052202459568065906,-0.28519875696184227,-0.5353236712809801,-0.3094169858235696,-0.17326922506193176,0.02351480944798423,0.10566518963411253,-0.29140987948918873,-0.22577174312081483,-0.19218648156001983,0.0008298320521280544,-0.0251292290730335,-0.7974247912605827
0.05983162186682822,-0.6466491592445733,-0.429283481528401,-0.26115951155829076,-0.5881696613232694,0.3437418479143781,0.4750664555964852,0.03226246910111552,-0.13544363252543923,0.03342662573668309,0.040274854877145216,0.22927970136391873,0.10453215903872692,-0.06953243438822554,0.042457569618314484,0.16370481792938163,0.1345652526593819,0.34090724783113924,0.16475008036642924,0.45279743213140367,-0.5024579601366161,0.37535428551960615,0.03188215822474505,0.26854978202789304,0.031682356127575195,-0.03220675457424382,0.23677390981908109,-0.09325319694971423,0.5222937604143154,-0.11292475109369993,0.11636167133293562,0.4921173115830746,-0.03159978227167837,-0.01089720018869833,0.23186381610972595,-0.10634549664094217,-0.07994898015027974,-0.29307376279783537,-0.1355180783257588,-0.22317006865734212,-0.31418929017938013,0.12142216320047039,-0.3265898578915679,-0.06894275045514653,0.1456499836324341,-0.06977510830039546,0.2566784520680685,0.21490739651041646,0.18876621836127305,-0.1756568473271074,-0.33255958766950355,0.01378795269284483,-0.4193973798992069,0.2608929182752038,0.08232204778839902,-0.052564095780637254,-0.03824463348616891,-0.06741192892797732,-0.18332584163634957,-0.14236645201702192,-0.5295579030669479,-0.42708062156534476,-0.1270529714708808,-0.02344934831238321,0.16895530769673095,-0.24607120046565,-0.1517517426273729,-0.2434791309127472,0.0025850361522636867,-0.022193496053443784,-0.8609818899817925
0.07216085592438048,-0.7446062878881603,-0.3525054220286341,-0.17521388787977554,-0.0009368402267367903,-0.06727306962707613,0.5834139746939802,-0.10006257727410783,-0.6655069189676253,-0.06417325037317456,-0.08016566724874796,-0.10275788883224335,-0.28865988388632946,-0.14295348983114964,-0.10340881931930568,0.18804447085776133,-0.5164879846744714,-0.1870143823894258,-0.3559918996453678,0.6182268258683536,-0.3690442242053822,-0.0065889716977513,0.15507110844845706,0.02804179968411158,-0.1547541648303623,-0.17488218762073238,0.2849942567302868,0.3355685613310333,-0.3933616022895178,0.010617948305814862,0.28895262913214825,0.11813159637164627,-0.002550391579650868,-0.12209396898778824,0.3209871489799019,-0.06746871685555544,0.5123500118830357,0.28315145552784715,-0.21200625640381365,-0.18373664083901353,-0.36672543998644236,0.30185278819161043,0.10257153283331921,-0.07223709395439637,0.2392841804903416,-0.0245289585562376,-0.10502952593467219,0.05207434847426784,0.052250730022654235,-0.30790879476079747,-0.3940178719166907,-0.23248084292795912,0.13630569070597054,0.463955067070007,-0.0861039427190009,-0.0024412309597228177,-0.03625325604884644,-0.11244519063245961,-0.18249437453420703,-0.28803358850975613,-0.5175104213543755,-0.26367892052622033,-0.1515192618044272,0.055700199164093966,0.07739839785631708,-0.2442300680763918,-0.17870257792284594,-0.2184448325687427,0.0005007898570730251,-0.07454535899122061,-0.9051279867241553
0.07938933011604732,-0.6989990706654796,-0.21858896281240647,-0.10086247522675285,0.5051982233641668,-0.30943265451361457,-0.20615555635802896,-0.03597995623264705,-0.74580570273334,0.011800706399086591,-0.16845535954908264,-0.3196509847363046,0.24372215583510592,0.19412441829932536,0.10434546314076476,0.2203081834006566,0.21230829350190827,-0.1188346733230502,-0.36247077400417294,0.4985559150727934,0.3032184290662443,-0.12055348805012467,-0.3878712144471882,-0.5066170709445058,-0.0013530866810208542,0.05205918508947516,0.08053172656479601,0.28068863812159717,0.13048666587542201,-0.05932244467262482,-0.10203928839959175,-0.17197789470155833,0.023115582020605485,0.12649415818022058,0.09098038866483393,0.12105558149866136,0.011659923792131988,0.3763924738280926,0.16582370987343986,-0.031189108856833014,-0.018387803868786023,0.34839558099176693,-0.6593508843147389,0.0368494007193616,-0.20134306590069906,0.11468774859284747,-0.16524838011187526,-0.061954171223933985,-0.13158631834562295,0.08646731979769662,0.05550456871979459,0.12104349966124439,0.08738871478456312,0.18171754189551415,-0.10166122272444134,-0.1092389197405611,-0.05351788633855059,0.1007477373050778,-0.01981459521771256,-0.23352408512245237,-0.5902415855121226,-0.41281357283577325,-0.1650429392347217,-0.07109864107759856,0.20441304653924464,-0.2657555934557273,-0.16162357801058114,-0.21353783018838757,-0.01316272081365999,-0.02929286814432519,-0.9077011006089505
0.08121388456148648,-0.5166179114308793,-0.03394042107903805,-0.15027705970631622,0.64703719391969,0.030344736492391,-0.6897308725429836,0.27133021302566607,-0.13420355941959827,-0.13673097426475023,-0.07042220992792414,-0.4658541455839179,0.08952658748182785,-0.37197995415612073,-0.4891366524584748,0.1967497664548572,-0.341242713551296,0.5009652457719966,0.06658745969998936,0.26760557195629864,0.15865610117521234,0.4286415924383591,-0.18134296519081228,0.20574620222210704,0.32858290660726697,-0.1675977781187914,0.16666701608639212,0.11673724199360191,0.08972136811530707,-0.1635667206510356,0.12349101131104012,-0.06634693116428869,0.4469724232656629,-0.08480893178420668,-0.18455857610518434,-0.1561455847214389,0.002330454227646772,-0.007646832784115376,0.4577943336174961,-0.1554224119470473,0.18576151066780522,-0.1672283777658452,0.43514772598998186,-0.1033409750675588,-0.17155176745960143,0.1369759175447065,-0.06714980293990924,0.08235532003429702,0.10467405288903286,0.10071112355111422,-0.1822508145705758,-0.0826798270764667,0.14578829410517202,0.06417911318864689,0.36093926372691554,-0.2064277159912854,-0.06724252912807804,-0.118812391284698,-0.06026162568054283,-0.25457338915815775,-0.5930361724366255,-0.42220672909953805,-0.12382091842959109,0.017006764247987416,0.0766854390566587,-0.27697386054228956,-0.17845773911050655,-0.27215511653727986,0.031762895127243285,-0.028252187155590636,-0.535212233476686
0.07972542396427396,-0.23166134583348152,0.15265367645914196,-0.3027361633547162,0.4600968388069431,0.26092415100817345,-0.28127848625041074,-0.17973221042842857,0.5645590533824572,-0.019289611415746144,0.11815215096176357,-0.49906450786688283,0.13508661288168256,-0.21166088792619953,0.5449083652885571,0.1357262112469324,-0.24305122362245035,-0.3229248064622857,0.42717238784172706,0.4091478280061007,-0.22023437130744872,0.10041010005357243,0.10421566756903156,-0.3401726525148354,-0.19467507147719598,-0.09033746280066801,0.569948922982201,0.12670710814054353,0.024340632291214304,-0.25946248132957994,0.07462464896336152,-0.003154354651025204,-0.0410886686575489,-0.5059761409767596,-0.4432508332635001,-0.5396210677755795,-0.7549212789724165,0.05760396767874276,0.3215903695532545,-0.3025136661144523,-0.32355656742025807,0.2693142000372535,-0.19368090930325055,0.6154833003806386,-0.7427371883800807,-0.31867042484709496,-0.15788699818402085,-0.24333243091383516,0.5017931248146696,-0.36315673638053914,0.1681799495508427,-0.36274041261915635,0.346873285760102,0.16494381235373234,-0.24956172153563017,-0.4081363945391442,-0.08773432625049216,0.0781571946735391,-0.31231988298413216,-0.30221366562356344,-0.5990265635908048,-0.1768199492422522,-0.02946106188435027,0.12835270511420682,0.1816645208178429,-0.3711366367240454,-0.15473160867055025,-0.20807035599286594,-0.0054958663701519805,-0.066040242746636,-0.5707457109333822
0.07712368446417273,0.08844343704185698,0.28295207156206903,-0.4755705424686595,0.08708492404305979,-0.10246816520670854,0.4498384295001203,0.29156658696963333,0.5579992332190027,0.39925209521753957,-0.45637013145257044,-0.15013792007265947,-0.38971732609000576,-0.015305540664769524,-0.10764273713523409,-0.016190107592411906,0.13539266914626658,0.26313970210388415,-0.4534689576076324,0.0999748336011872,0.09539881685124696,0.2702687036770748,0.14415928220056284,0.05866436431862798,-0.05979810857351453,0.2838631425971452,0.1390659551048261,0.4284846160806981,0.0145750170857184,-0.5209328302257765,0.7394710378389093,-0.6053227189328001,0.04827647927052148,-0.35391109897096973,-0.1223275908813557,-0.9163202942116979,-0.6233315993033703,-0.07115695161133995,-0.024378510373413653,0.2598335862185577,-0.732940634217838,0.48009413401967005,0.1970147327361116,-0.2693007226803684,-0.38109489772486904,0.18647158852918544,-0.050435757832654526,-0.2568468416231192,0.07675379836444463,0.3540026630316424,0.15368525068641703,-0.2736070942777692,0.08439124695973099,0.2348881170730408,0.2754647170127691,0.09500548292544897,-0.12079591138750656,0.12628239671386643,-0.17918718200560868,-0.2691958077381861,-0.48684729049298425,-0.38586493249579534,-0.16498600481933934,-0.11376425947242252,0.18895693590709262,-0.30437978769059426,-0.2644956875293877,-0.25380449598507115,0.0026156267727226457,0.013464171943611047,0.25363887117375317
0.07730034087296445,0.36114710421931395,0.3100559793583306,-0.5433416187169338,-0.26476751530025167,-0.5675594459388598,0.2929274869356897,-0.4687587040233514,-0.06897340265004681,-0.5730119319780111,-0.1220288775009224,-0.0401150289177441,0.17379260218401704,0.028819890550663807,0.06482106201067084,-0.19848004366220184,-0.4657545875527612,0.20717560101197718,-0.20005396452208135,0.6380817086811037,0.2949979824513087,-0.5299608327087062,0.4529139974675256,0.2803977485337308,0.07052548076135201,0.042473175900565874,0.5580636952838356,0.4604220086574635,0.4861379785930193,-0.11805429299295433,-0.137632883141106,-0.35386897221350955,0.7226711522617322,-0.13567610855472334,0.047222427421969915,-0.2432515319027605,-0.20117044326351496,-0.4744151987931877,-0.12055120561278398,-0.2527989032642648,-0.6405483052025005,0.630423360149514,-0.06839481248677959,-0.5283215686504755,-0.5449079103978482,-0.044614730003659786,0.18506132401247677,-0.19364946672664385,0.11222134894024283,-0.25886323113454923,-0.2797212326493742,-0.12820709762443327,-0.1467381657798278,0.08130659235403037,0.35660560231567273,-0.4299452125114611,-0.1754080366380968,0.010720658022631113,-0.01954052189344413,-0.35318870080587705,-0.590876860712138,-0.2518078914541749,-0.17191256566942614,0.013053993801121822,0.14712556249827302,-0.3100921967116066,-0.15650798111628172,-0.21449033712647525,-0.012212656223240637,-0.008371490236158463,-0.2166362286925122
0.07863179479169835,0.48301379220062524,0.21094936221381855,-0.3081934283591503,-0.33303995248136886,-0.21704510449987746,-0.1831331231629808,0.5297512034456884,-0.6819405552306694,0.2128971559415025,0.44943600326376076,-0.08589737549626963,-0.19274179880868003,-0.014828624696977433,-0.04783551502832606,-0.37872121281586324,0.029250578233236846,0.22720139440423792,0.25334404671996413,0.3147095736798231,0.6852190516434582,-0.03696794944922277,0.23849156385367642,0.08326519735582782,-0.12163459073201632,-0.5126424355184118,0.3950495518780104,0.5508158332699074,-0.2829361893313831,-0.20858598490736202,0.08455841524702401,-0.02400668579076437,-0.373186429671047,0.10731039032816203,0.050370388580261105,-0.09973911697138582,-0.1026254498864313,-0.446573701971425,-0.6142356553376478,-0.3174396731707716,-0.5838926276684587,0.18365338942296527,0.00609288312767764,-0.5351630197750249,-0.43114286661701706,0.28855068746496704,0.13735097367846993,-0.23607329170908453,-0.21518140562585808,-0.21894286302720567,-0.509763331686232,0.15187564719530555,-0.36645145224740705,-0.08705820475026405,0.38775514152615287,-0.12083255469880838,-0.029438481551344875,0.02134115343045262,-0.2951507124415811,0.031011511445615536,-0.5415834445110324,-0.4723791683687336,-0.09257126119392933,0.01816331866674359,0.10516231422460542,-0.3098991031979287,-0.13902056803473084,-0.2783528667022761,-0.015951570843397933,0.024656425773668778,-0.7744209159771598
