X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Y
-0.1244717767302469,-0.17708797608510218,-0.20050761175844223,0.15827844899610155,0.3479128450220943,0.3770738689931572,-0.24812022617166574,-0.13347822829504408,-0.051251049023331885,-0.4473072722024859,-0.3911694182947528,-0.28155296408399066,0.449938000034948,0.5606117137831754,0.5688336530862128,-0.22158102240862498,-0.4011530335017991,-0.4722048618587026,0.034435696770685364,0.5915222469820038,0.5995626450775828,0.604313332861395,0.6058748159768224,0.6043476000672467,-0.038162614685438134,-0.019953171758861132,-0.001928525788675195,0.015911934120379057,0.03356881886356056,0.05104273933612635,0.06833430643333638,0.08544413105045034,0.10237282408272441,0.11912099642541962,0.13568925897379347,0.15207822262310433,0.16828849826861392,0.18432069680557817,0.20017542912925612,0.21585330613490772,0.23135493871779178,0.24668093777316336,0.2618319141962864,0.2768084788824161,0.9541068742174095,0.9556531940714734,0.9571662951020572,0.9586465744007797,0.9600944239788292,0.9615102308404437,0.962894377055123,0.9642472398287323,0.965569191573378,0.9668605999762081,0.9681218280670743,0.9693532342850413,0.9705551725439521,0.9717279922968012,0.9728720385991403,0.9739876521714614,0.9750751694605813,0.9761349227000107,0.9771672399693792,0.9781724452529703,-0.8837093825057234
-0.17708797608510218,-0.20050761175844223,-0.20837755034748462,0.3479128450220943,0.3770738689931572,0.19833451673421365,-0.13347822829504408,-0.051251049023331885,-0.1087662263335909,-0.3911694182947528,-0.28155296408399066,-0.12198050715197506,0.5606117137831754,0.5688336530862128,0.4563812181892848,-0.4011530335017991,-0.4722048618587026,-0.40182946708793243,0.2709912549350115,0.5995626450775828,0.604313332861395,0.6058748159768224,0.6043476000672467,0.5998321907760493,-0.019953171758861132,-0.001928525788675195,0.015911934120379057,0.03356881886356056,0.05104273933612635,0.06833430643333638,0.08544413105045034,0.10237282408272441,0.11912099642541962,0.13568925897379347,0.15207822262310433,0.16828849826861392,0.18432069680557817,0.20017542912925612,0.21585330613490772,0.23135493871779178,0.24668093777316336,0.2618319141962864,0.2768084788824161,0.2916112427268147,0.9554542763504277,0.9569745943368142,0.9584619117996827,0.9599166236917527,0.9613391199103798,0.9627297853706265,0.9640890000772053,0.9654171391951802,0.9667145731195743,0.967981667543826,0.9692187835270756,0.9704262775604942,0.9716045016324031,0.9727538032924159,0.9738745257145403,0.9749670077592678,0.976031584034639,0.9770685849563439,0.9780783368069266,0.9790611617939098,-0.887138610778476
-0.20050761175844223,-0.20837755034748462,-0.17126733619830103,0.3770738689931572,0.19833451673421365,-0.06303672863442655,-0.051251049023331885,-0.1087662263335909,-0.2789418050338397,-0.28155296408399066,-0.12198050715197506,0.07254856247574293,0.5688336530862128,0.4563812181892848,0.2563857415263733,-0.4722048618587026,-0.40182946708793243,-0.2124626293887777,0.44442908413691007,0.604313332861395,0.6058748159768224,0.6043476000672467,0.5998321907760493,0.5924291045279866,-0.001928525788675195,0.015911934120379057,0.03356881886356056,0.05104273933612635,0.06833430643333638,0.08544413105045034,0.10237282408272441,0.11912099642541962,0.13568925897379347,0.15207822262310433,0.16828849826861392,0.18432069680557817,0.20017542912925612,0.21585330613490772,0.23135493871779178,0.24668093777316336,0.2618319141962864,0.2768084788824161,0.2916112427268147,0.306240816624737,0.9567816037603254,0.9582760095221723,0.9597376324613389,0.9611668653970027,0.9625640961179196,0.9639297074552211,0.9652640773539509,0.9665675789434927,0.9678405806068304,0.9690834460486237,0.9702965343623102,0.9714802000959843,0.9726347933172821,0.9737606596772137,0.9748581404729697,0.9759275727096874,0.9769692891612409,0.9779836184301218,0.9789708850062266,0.9799314093248483,-0.7741455391912783
-0.20837755034748462,-0.17126733619830103,-0.04811029347123352,0.19833451673421365,-0.06303672863442655,-0.24531989432923007,-0.1087662263335909,-0.2789418050338397,-0.4430417380406868,-0.12198050715197506,0.07254856247574293,0.27444734575120355,0.4563812181892848,0.2563857415263733,0.014732551977346686,-0.40182946708793243,-0.2124626293887777,0.034435696770685364,0.4961668306347209,0.6058748159768224,0.6043476000672467,0.5998321907760493,0.5924291045279866,0.5822389008733067,0.015911934120379057,0.03356881886356056,0.05104273933612635,0.06833430643333638,0.08544413105045034,0.10237282408272441,0.11912099642541962,0.13568925897379347,0.15207822262310433,0.16828849826861392,0.18432069680557817,0.20017542912925612,0.21585330613490772,0.23135493871779178,0.24668093777316336,0.2618319141962864,0.2768084788824161,0.2916112427268147,0.306240816624737,0.3206978114714447,0.9580888564471086,0.9595574396275404,0.9609934570870349,0.9623972995165206,0.9637693526014566,0.9651099970942192,0.9664196088853605,0.9676985590736848,0.9689472140351223,0.9701659354906176,0.9713550805727764,0.9725150018915061,0.9736460475985864,0.9747485614512041,0.9758228828744291,0.9768693470227041,0.9778882848404107,0.9788800231213275,0.9798448845672831,0.9807831878457896,-0.8363174477762827
-0.17126733619830103,-0.04811029347123352,0.15827844899610155,-0.06303672863442655,-0.24531989432923007,-0.24812022617166574,-0.2789418050338397,-0.4430417380406868,-0.3586683035942978,0.07254856247574293,0.27444734575120355,0.449938000034948,0.2563857415263733,0.014732551977346686,-0.22158102240862498,-0.2124626293887777,0.034435696770685364,0.2709912549350115,0.38421070770578947,0.6043476000672467,0.5998321907760493,0.5924291045279866,0.5822389008733067,0.5693621501436317,0.03356881886356056,0.05104273933612635,0.06833430643333638,0.08544413105045034,0.10237282408272441,0.11912099642541962,0.13568925897379347,0.15207822262310433,0.16828849826861392,0.18432069680557817,0.20017542912925612,0.21585330613490772,0.23135493871779178,0.24668093777316336,0.2618319141962864,0.2768084788824161,0.2916112427268147,0.306240816624737,0.3206978114714447,0.3349828381621933,0.9593760344107698,0.9608188846529269,0.9622293856767619,0.9636079260503148,0.9649548893609827,0.9662706542876216,0.9675555946714498,0.9688100795857326,0.9700344734044668,0.9712291358698064,0.9723944221584686,0.9735306829470562,0.9746382644763258,0.9757175086143874,0.9767687529189022,0.9777923306983418,0.9787885710721307,0.979757799029964,0.9807003354900994,0.9816164973567301,0.4728796052821087
-0.04811029347123352,0.15827844899610155,0.3479128450220943,-0.24531989432923007,-0.24812022617166574,-0.13347822829504408,-0.4430417380406868,-0.3586683035942978,0.2335397323345174,0.27444734575120355,0.449938000034948,0.5606117137831754,0.014732551977346686,-0.22158102240862498,-0.4011530335017991,0.034435696770685364,0.2709912549350115,0.44442908413691007,0.14562290819930057,0.5998321907760493,0.5924291045279866,0.5822389008733067,0.5693621501436317,0.5538994226705811,0.05104273933612635,0.06833430643333638,0.08544413105045034,0.10237282408272441,0.11912099642541962,0.13568925897379347,0.15207822262310433,0.16828849826861392,0.18432069680557817,0.20017542912925612,0.21585330613490772,0.23135493871779178,0.24668093777316336,0.2618319141962864,0.2768084788824161,0.2916112427268147,0.306240816624737,0.3206978114714447,0.3349828381621933,0.3490965075922441,0.960643137651318,0.9620603445983233,0.9634454182305277,0.9647987449983768,0.9661207063964985,0.9674116790354437,0.9686720347121942,0.9699021404796528,0.9711023587148624,0.9722730471861842,0.9734145591193839,0.9745272432626453,0.9756114439505004,0.9766675011667474,0.9776957506064126,0.9786965237365832,0.9796701478564045,0.980616946156035,0.9815372377746718,0.9824313378576743,-0.053904725065052506
0.15827844899610155,0.3479128450220943,0.3770738689931572,-0.24812022617166574,-0.13347822829504408,-0.051251049023331885,-0.3586683035942978,0.2335397323345174,0.8259421968473202,0.449938000034948,0.5606117137831754,0.5688336530862128,-0.22158102240862498,-0.4011530335017991,-0.4722048618587026,0.2709912549350115,0.44442908413691007,0.4961668306347209,-0.15208142878912223,0.5924291045279866,0.5822389008733067,0.5693621501436317,0.5538994226705811,0.5359512887857794,0.06833430643333638,0.08544413105045034,0.10237282408272441,0.11912099642541962,0.13568925897379347,0.15207822262310433,0.16828849826861392,0.18432069680557817,0.20017542912925612,0.21585330613490772,0.23135493871779178,0.24668093777316336,0.2618319141962864,0.2768084788824161,0.2916112427268147,0.306240816624737,0.3206978114714447,0.3349828381621933,0.3490965075922441,0.36303943065685806,0.9618901661687442,0.9632818194637376,0.9646415547483242,0.9659697563607077,0.9672668037080197,0.9685330713376612,0.9697689290076106,0.9709747417554442,0.9721508699663031,0.9732976694397484,0.9744154914555325,0.9755046828382727,0.9765655860210938,0.9775985391083077,0.9786038759369431,0.9795819261374314,0.9805330151932359,0.9814574644995369,0.9823555914210054,0.9832277093486159,0.05447946372356571
0.3479128450220943,0.3770738689931572,0.19833451673421365,-0.13347822829504408,-0.051251049023331885,-0.1087662263335909,0.2335397323345174,0.8259421968473202,0.8001441072947288,0.5606117137831754,0.5688336530862128,0.4563812181892848,-0.4011530335017991,-0.4722048618587026,-0.40182946708793243,0.44442908413691007,0.4961668306347209,0.38421070770578947,-0.4326976802418332,0.5822389008733067,0.5693621501436317,0.5538994226705811,0.5359512887857794,0.5156182362353945,0.08544413105045034,0.10237282408272441,0.11912099642541962,0.13568925897379347,0.15207822262310433,0.16828849826861392,0.18432069680557817,0.20017542912925612,0.21585330613490772,0.23135493871779178,0.24668093777316336,0.2618319141962864,0.2768084788824161,0.2916112427268147,0.306240816624737,0.3206978114714447,0.3349828381621933,0.3490965075922441,0.36303943065685806,0.3768122182512885,0.9631171199630568,0.9644833092491618,0.9658177952301523,0.9671209601373227,0.9683931812955218,0.9696348311942911,0.9708462775576978,0.9720278834131006,0.9731800071587864,0.9743030026305086,0.975397219166914,0.9764630016739224,0.9775006906881303,0.9785106224390512,0.9794931289104969,0.9804485379008905,0.9813771730826211,0.9822793540604748,0.9831553964290933,0.9840056118295628,-0.5320420231349465
0.3770738689931572,0.19833451673421365,-0.06303672863442655,-0.051251049023331885,-0.1087662263335909,-0.2789418050338397,0.8259421968473202,0.8001441072947288,0.34730107000439303,0.5688336530862128,0.4563812181892848,0.2563857415263733,-0.4722048618587026,-0.40182946708793243,-0.2124626293887777,0.4961668306347209,0.38421070770578947,0.14562290819930057,-0.6026207482503729,0.5693621501436317,0.5538994226705811,0.5359512887857794,0.5156182362353945,0.49300042242378583,0.10237282408272441,0.11912099642541962,0.13568925897379347,0.15207822262310433,0.16828849826861392,0.18432069680557817,0.20017542912925612,0.21585330613490772,0.23135493871779178,0.24668093777316336,0.2618319141962864,0.2768084788824161,0.2916112427268147,0.306240816624737,0.3206978114714447,0.3349828381621933,0.3490965075922441,0.36303943065685806,0.3768122182512885,0.39041548127079695,0.9643239990342474,0.9656648139545962,0.9669741396760276,0.9682523563281977,0.9694998391590217,0.9707169586053317,0.9719040803624499,0.9730615654526196,0.9741897702923221,0.9752890467584654,0.9763597422535122,0.9774021997696185,0.9784167579515919,0.9794037511589808,0.980363509527078,0.9812963590269563,0.982202621524565,0.9830826148388416,0.9839366527989437,0.9847650453005068,-0.7097789245117122
0.19833451673421365,-0.06303672863442655,-0.24531989432923007,-0.1087662263335909,-0.2789418050338397,-0.4430417380406868,0.8001441072947288,0.34730107000439303,-0.1735261829952689,0.4563812181892848,0.2563857415263733,0.014732551977346686,-0.40182946708793243,-0.2124626293887777,0.034435696770685364,0.38421070770578947,0.14562290819930057,-0.15208142878912223,-0.5873728545214052,0.5538994226705811,0.5359512887857794,0.5156182362353945,0.49300042242378583,0.468198723163755,0.11912099642541962,0.13568925897379347,0.15207822262310433,0.16828849826861392,0.18432069680557817,0.20017542912925612,0.21585330613490772,0.23135493871779178,0.24668093777316336,0.2618319141962864,0.2768084788824161,0.2916112427268147,0.306240816624737,0.3206978114714447,0.3349828381621933,0.3490965075922441,0.36303943065685806,0.3768122182512885,0.39041548127079695,0.4038498306106433,0.9655108033823165,0.9668263335800571,0.9681105880859255,0.9693639449333495,0.9705867772985184,0.9717794535707776,0.9729423374218638,0.9740757878740107,0.9751801593669105,0.9762558018236016,0.9773030607153512,0.9783222771253433,0.9793137878114822,0.9802779252681006,0.9812150177866823,0.9821253895156341,0.9830093605190604,0.9838672468346454,0.9846993605305481,0.9855060097614481,-0.8342256185299036
-0.06303672863442655,-0.24531989432923007,-0.24812022617166574,-0.2789418050338397,-0.4430417380406868,-0.3586683035942978,0.34730107000439303,-0.1735261829952689,-0.5698862068598797,0.2563857415263733,0.014732551977346686,-0.22158102240862498,-0.2124626293887777,0.034435696770685364,0.2709912549350115,0.14562290819930057,-0.15208142878912223,-0.4326976802418332,-0.3982842740163183,0.5359512887857794,0.5156182362353945,0.49300042242378583,0.468198723163755,0.44131713620465773,0.13568925897379347,0.15207822262310433,0.16828849826861392,0.18432069680557817,0.20017542912925612,0.21585330613490772,0.23135493871779178,0.24668093777316336,0.2618319141962864,0.2768084788824161,0.2916112427268147,0.306240816624737,0.3206978114714447,0.3349828381621933,0.3490965075922441,0.36303943065685806,0.3768122182512885,0.39041548127079695,0.4038498306106433,0.4171158771660859,0.9666775330072803,0.9679678681255195,0.9692271404598631,0.9704557259527766,0.9716539957140053,0.9728223160906255,0.97396104873595,0.9750705506772743,0.9761511743825344,0.9772032678259421,0.9782271745524136,0.9792232337411,0.9801917802678051,0.9811331447664069,0.9820476536893152,0.9829356293669167,0.9837973900661163,0.9846332500478783,0.9854435196239071,0.9862285052124014,-0.8701570723718052
-0.24531989432923007,-0.24812022617166574,-0.13347822829504408,-0.4430417380406868,-0.3586683035942978,0.2335397323345174,-0.1735261829952689,-0.5698862068598797,-0.7955421278550646,0.014732551977346686,-0.22158102240862498,-0.4011530335017991,0.034435696770685364,0.2709912549350115,0.44442908413691007,-0.15208142878912223,-0.4326976802418332,-0.6026207482503729,-0.11723308230321594,0.5156182362353945,0.49300042242378583,0.468198723163755,0.44131713620465773,0.41246023576478064,0.15207822262310433,0.16828849826861392,0.18432069680557817,0.20017542912925612,0.21585330613490772,0.23135493871779178,0.24668093777316336,0.2618319141962864,0.2768084788824161,0.2916112427268147,0.306240816624737,0.3206978114714447,0.3349828381621933,0.3490965075922441,0.36303943065685806,0.3768122182512885,0.39041548127079695,0.4038498306106433,0.4171158771660859,0.4302142318323814,0.9678241879091138,0.9690894175910005,0.9703237967978391,0.9715276993864734,0.9727014944054801,0.9738455461648856,0.974960214304708,0.9760458538623937,0.9771028153392192,0.978131444765469,0.9791320837647024,0.9801050696168929,0.9810507353205564,0.9819694096539044,0.9828614172349692,0.9837270785808128,0.9845667101657236,0.9853806244785401,0.9861691300790352,0.986932531653345,-0.867249086796511
