X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,Y
0.1706012535012611,-0.13814718895136202,-0.5659583754147329,0.3159490566811176,-0.2654205107300578,0.4018007867202704,-0.43201242389806627,-0.16692240967357497,0.13358535095459145,-0.00961759855721811,-0.023310079281523066,-0.1706543242307833,0.6872349549066545,0.0849995848865488,0.020741692227937758,-0.15871709866553652,-0.23774506609147938,-0.02577125168539507,-0.3482277695623808,0.14545127279734915,0.5338169342995231,0.06920323378055104,-0.04965820914059971,-0.34300931594364104,-0.43805667635217793,0.008752704614042317,0.7208654494670286,0.07551002833767151,-0.22831757549753995,0.0723902105282872,-0.2608294312877939,-0.2671069938540829,-0.47928004762479814,0.030442732599079925,0.2640935816092149,-0.20164172535999347,-0.16539851514756576,0.24610070799638017,0.40665775717880415,0.15085876805956566,-0.39539836795547134,0.30097841318937313,0.03449931455056987,0.08586855286804118,-0.034908487624663254,-0.18184590277947377,-0.05076928237160794,-0.08658165383430971,0.01700119276783041,0.24088952914847095,-0.42410754873052103,-0.31292360300087974,0.2484639201583998,-0.15545161918524497,-0.2484891989102187,-0.5622505949231249,0.013745002070815637,-0.03169652086152841,-0.6045730328666444,-0.15509756971763888,-0.1576451316129216,-0.18745354013319349,-0.4159286381231596,-0.09810090262617466,-0.11032045741687124,-0.8289308900767736
0.1976431170076698,-0.4798254572108457,-0.5668572429893362,-0.14559239404042745,-0.67209912701098,-0.032578085718667826,-0.45536451514699394,0.03852705462691741,0.21075083511070503,-0.07539306788530997,0.02350652999572511,-0.22316119706140658,0.6544654999554753,-0.03665790237075339,-0.07301285379396305,0.06482819990611088,-0.25924635138110874,0.20357271122616982,-0.3906576969685176,0.20499119274489308,-0.14853278392097868,-0.4084927134366685,-0.036066693664906446,0.7793595058675324,-0.07186992439092754,-0.4285128401414814,-0.36681246931784395,-0.2766155214523486,-0.20411052062739476,-0.5116567524768587,0.29996376946960845,0.19100427314239954,0.024390865323250743,0.15873307075257514,-0.13207027480730127,-0.01614842843694142,-0.21421997997668785,0.2358015664631139,0.28477726155842986,0.11692669931969824,-0.1620171338074473,-0.012560600579294867,0.22922546744126993,-0.24002990042753936,0.21377807274714455,0.08970643329854289,-0.28360437599427335,-0.17772400268003374,-0.08291100288551334,0.4284773182544517,-0.44515278279917014,-0.12562371797121463,0.15661363467727907,-0.06906767894764776,-0.2163161874000168,-0.5127922975012609,-0.05798682554225454,-0.033844914238712165,-0.6233368392113002,-0.200690234449435,-0.18310555613029966,-0.17608101374098006,-0.4683238304829618,-0.11876925087451218,-0.18599468570003463,-0.7941790907606988
0.2186957627416639,-0.7334431606604747,-0.5319566401529883,-0.3583950949739695,-0.6383167301238759,-0.41609124350612503,0.1827736553610877,-0.12640519414314477,0.00853740203108666,0.038053428847836246,-0.06949381498589569,-0.1354413686338004,0.44040875422573666,0.0012441960972131572,-0.07361598685433002,-0.2870030706445126,-0.3008333494486637,-0.13125670174030057,0.07601095275245862,0.23914310471922295,-0.511379228904099,0.21661770646106682,0.048866548736715254,-0.1723949415835503,0.5781102297888947,0.6285277674104659,0.10774919620950119,0.11129297960249263,0.16639967032278213,0.04131209552617188,0.23411737351126538,-0.09082925437264511,-0.2755507743057416,-0.44418126009326087,-0.2391501216034988,-0.017530204642343783,-0.13528139238157189,0.20543605722813063,-0.28141787634382776,0.29364802860647354,-0.05971460314316224,0.18934628703360779,0.26719716497245627,-0.06335715354819071,0.0967812026173851,0.26068039237649243,-0.2048618587243407,-0.30810606916795513,0.1386521137326977,-0.009357496056756731,-0.429192716774881,-0.2033157812877212,0.10042751443425213,-0.016336265225274316,-0.039644591398166784,-0.5863298264713642,-0.11567439807755142,-0.11162483979248072,-0.6062467714805697,-0.2519835052071381,-0.1744782362038777,-0.20703303724353295,-0.3827002020680388,-0.08825325178878107,-0.15420923607853865,-0.8116612964951916
0.23389923850280847,-0.8517841628462334,-0.44935530893287445,-0.22774092549168246,-0.15352286316451658,-0.15104746983687367,0.5348316874200092,0.030404373066516,-0.43936506121368846,-0.1230012522589532,-0.12271270847582683,-0.17339290907990268,0.10651272808129741,0.08726182288319917,-0.08828072402291931,0.231264480324892,-0.3332480614565556,-0.3072372399407951,0.6312080996464413,0.32985295307985196,-0.3392663431751204,0.012185141262485377,-0.5809016863895072,-0.20062003045037158,-0.7352912917676235,-0.13822527148457908,0.17476620710606539,-0.11138348987307978,0.06727447485630322,-0.010765576620702544,0.3513362512423752,-0.16198750372910165,-0.40009583047403285,0.16337174256167075,-0.5070217525722153,0.049779497748262624,-0.020878577372670293,-0.05965632379562891,0.39604083756212405,-0.09090179152171751,-0.2240612273507433,-0.0756931461410233,0.23511360525175462,-0.024842798785555065,-0.07585046612896029,0.11383064545948396,-0.3491070652265147,-0.12183690630820254,0.1069856817091348,-0.07854279530310793,-0.16084861998710198,0.0894624150440051,0.03814908744101264,-0.04145329871849446,-0.025860494508677112,-0.5111626012016262,-0.12164073951107657,-0.10440644947138045,-0.6376590117061278,-0.19931838896230158,-0.18721376330217288,-0.21363883064987133,-0.4387300862712171,-0.13865507786879072,-0.12067108463984755,-0.867317671361966
0.24336337741706293,-0.8123925663482523,-0.2983076896973599,-0.012887874063997384,0.39580044662369107,0.20055562653554304,-0.00015647060160184356,0.03184760496186989,-0.6654885591935837,0.029402700182429298,0.25221633786682185,-0.18533408573968835,-0.20074871091848123,-0.15655113787024288,0.3449982155468898,-0.3048798031475467,-0.38891726463668963,-0.1827639697868354,0.4197595154196485,0.5711808074445526,0.20569747307876307,-0.6544462160142339,0.28461011832439786,0.24414419071468219,0.07895859882451628,-0.3441780519295017,0.2795362987420136,-0.0897859341632552,0.30317042619583034,-0.036877843652634246,-0.00464951019399773,-0.17186768495809812,-0.0421642581087075,-0.3625338261251755,-0.26836974075704056,-0.19688736157795284,0.28577487872481533,-0.18875106289798838,0.04886090865560222,0.5494543488843526,-0.21038971779326243,0.23007375468322722,-0.026209705990794974,-0.01603325657401533,-0.0852969400067507,0.05755810420158247,-0.2632276071155282,-0.1757862090060397,-0.25769210445912905,0.04354599572237827,0.09959142227344997,-0.2600452702407364,0.10277939989408513,-0.03000825867253165,-0.14150579495336102,-0.5143150311118029,-0.09948551258903005,-0.1314572712717521,-0.6651680053716655,-0.30890360426438146,-0.20142934230108367,-0.19231949894965783,-0.43708431527144964,-0.09837935802833442,-0.162747998772934,-0.8810002921702489
0.24673889526654835,-0.6224281008009667,-0.08645468612304286,0.03252835894718764,0.6511933878362917,0.003083261709006857,-0.642486607209297,-0.16927180978050682,-0.23869808510297352,0.01703982017528194,-0.37460775741858665,0.1710224256297086,-0.33313194636672805,-0.31064287393294443,-0.05029889873012172,0.25794505879059937,-0.3708393687686934,0.5343498997848248,-0.12564337770651757,0.30686505479598236,0.039099358381607274,0.40465912551113914,0.07532514349190156,-0.006590046715949871,-0.16311959994483693,0.31088965922683687,-0.18118415876917082,0.13279762206370282,0.20373422787877704,-0.057928976765980966,-0.3163732246305142,0.08421730438885411,-0.017661834789705066,0.2141978332371577,-0.28051469867325474,-0.07398204894250915,0.15581692414666248,-0.10648894509299067,-0.11107780372251896,-0.27898701071742404,0.13849911947810445,-0.20745378636495215,-0.35947974786659465,-0.07355184918628599,-0.05589082686168023,0.09381662100312038,-0.25738899201446275,-0.2635736629417511,-0.12913591056521678,0.03868439474480234,0.03314628981829215,-0.2041587987055078,-0.17569493399419323,-0.042838955917357424,-0.34793850798604764,-0.534447095375183,-0.12721852998093042,-0.07112385237155561,-0.6553018165031238,-0.275331602283412,-0.1447821434338198,-0.25378652997247486,-0.42078802154815764,-0.13597082912506486,-0.100621236340803,-0.49843558606197036
0.24632902914633337,-0.3131852037792249,0.13921985223186417,-0.15368100874540624,0.5236809601898691,-0.27962418027787705,-0.4487147205002281,0.14105891522612013,0.5054267053418682,0.02693254585921312,0.03736668636278484,-0.5631852108408272,-0.5105050287466597,-0.006079083811804775,-0.39869542789660206,-0.2694705964787675,-0.27733410263629055,-0.4445383034330409,-0.3586247141889689,0.4857189422090633,-0.37533681451393763,-0.2616868769979318,-0.38479705155165067,0.21425640198584195,-0.17228307705951562,0.12153894760560946,0.4744656957158402,-0.22613888015849215,0.07205850619396625,-0.18290400513485872,0.044824515294505485,0.5332148706534885,-0.48929989125748385,0.3206594791063524,0.5118236795764131,0.45377604916842307,0.5153882138503278,0.05463420625965609,-0.5730939014321357,0.6714027289979738,-0.4336519945798982,0.0641898642240728,-0.47943672565779316,0.11912125642985583,-0.726556857325669,-0.17205712958114316,0.06294162355161581,0.31228313652454753,0.06071257224731963,-0.3881621382521163,-0.1850382720310838,-0.0170006808308244,0.14934823708940015,0.18330298427684788,-0.41584666944996185,-0.5217274895839401,-0.08268058004546297,0.20158298456588386,-0.6139547637492935,-0.43449594370368605,-0.17765901108578197,-0.2005726647637499,-0.5298651355931413,-0.04318154524525253,-0.20038963536355592,-0.5749759611098081
0.2441145635805515,0.04349937167768392,0.3000793627443934,-0.43590767072838454,0.15209343441012013,-0.003589109120527789,0.21981170220915525,-0.3916947981561669,0.6264342496002866,-0.5398086829763071,0.3597202964007584,0.36599752847012423,-0.01967674850682921,0.03452035611123305,0.2279160364782704,-0.08558186041255256,-0.11125904116905982,0.0015409547556657355,0.39844494228552607,-0.063883802817019,0.17376804708234728,0.051461964753295675,-0.2897395353447786,0.028661816987389566,0.2273809771275741,-0.20483844775532656,-0.08999096073518287,-0.6557404423518539,0.5116992529544842,-0.07126422564201773,0.1624805544861072,0.8108965383436417,0.3921074640438398,-0.08501476488929649,0.1729775938008209,0.725939170594968,-0.1311803094593995,-0.2767401060737569,0.005955409716436044,-0.4517102703914798,-0.7691015969690407,-0.060675552721003556,-0.3873392941986339,-0.4545011545448733,0.05621166221808083,-0.09314474770074521,0.0025647351635720295,-0.159157722929116,-0.08136773503136008,0.3020906081464516,0.17309263516726814,-0.3320852757011987,-0.2031895441200252,0.0102690481833001,-0.11354783504169597,-0.6743086273417901,-0.03656666198961889,-0.2654924630438339,-0.6659794472564722,-0.07526418179978545,-0.12366821787625704,-0.24111778526203942,-0.3646803546795424,-0.041549840476312716,0.009449756682350374,0.5078371582945487
0.244548498727583,0.3528803056354588,0.34402404653048624,-0.5995440618058581,-0.20968666833727356,0.469751225010107,0.30228728868207466,0.4475963542169883,0.0588359851052096,0.6420224762177049,-0.3085513148354546,-0.09944281084122453,0.17460777854276888,-0.09386964080467819,-0.13966940548835804,0.12983935066304508,0.11197513762686984,0.049354389173167146,0.27844287052137706,0.6050923025773634,0.18197533540059552,-0.752767597304232,-0.5293347682536043,-0.3128105430012056,0.030734088063813836,0.6514701048253777,-0.15475621430627806,0.15492111214686588,0.8530271499563904,0.38738218736580365,-0.5013593192186314,0.02791259449407746,0.15218354531261769,0.15574895017493384,-0.316159242608523,0.1180473903637893,-0.12615554838764864,0.3852733984383918,-0.352861496396086,0.16686872919789142,-0.6100575037435856,0.6252277018781516,-0.527783974816727,-0.5211587172079591,0.310989025223966,-0.017520248125362126,-0.059910326269694614,0.09622077765700876,0.1906177389705641,-0.026625537361180007,-0.17607321483463567,-0.0458193529120664,-0.0751315197655108,-0.1455459435717592,-0.47539543532577677,-0.43186177002481363,-0.02991846593132652,0.1153878660525336,-0.6003075818079135,-0.3844163046667226,-0.19782061982350807,-0.13899884186639733,-0.4833641793737179,-0.13690662892050687,-0.276956135044923,-0.15187777681759396
0.2464752776432526,0.4923049537286057,0.25117097343170314,-0.3864336945451443,-0.31316282304613374,0.14615480288941773,-0.2329028287175856,-0.6134222947995497,-0.6498114480474422,-0.4445854801463067,-0.2342088285678261,-0.5810235607346377,0.257781869388942,-0.008293037597986608,-0.12340545617794418,-0.37650307385248294,0.33929115664812093,0.20297050638277003,-0.06731389923915387,0.3151267355841334,0.6962874812336062,0.11713106631825476,-0.23850061581827753,-0.356325806934766,-0.6306177755499462,-0.21018191758574545,0.879252960455517,-0.23249247341103274,0.41824248483647075,-0.2978411605498035,0.21425239519198747,-0.25288674786890786,-0.15779512765799275,-0.24635638510953517,0.01852309900298943,-0.06091621660195967,-0.28177546854884716,0.41844995196216606,0.1997817995492812,-0.24615128989270785,-0.3362958067034735,-0.11739590372083253,-0.41386224614127487,-0.48896597338737113,0.7465600487046384,-0.10133728449421808,-0.4722272030998955,0.006031313336100075,0.02254071773130062,0.1133548009850287,-0.2532502797957944,-0.684827255425252,-0.09330819501479692,0.18965637486086528,-0.30238088094918614,-0.6864899564521324,-0.05500458242921302,-0.26128882881350435,-0.5921646643018711,-0.2120389365793991,-0.0772902296554091,-0.2730804763850747,-0.31846613107993593,-0.04304160014085723,-0.018394142277889602,-0.7575480743511558
0.24982496233018714,0.3886867672678289,0.05072188641411035,0.1588899678952529,-0.17857135518561196,-0.5963930287838476,-0.36961415914753315,0.578388153156806,-0.493378538049024,-0.1502429624084165,0.564860812047574,0.09886037954669935,0.600309946176617,0.023726326638990658,0.003787086520193217,0.19344344585368822,0.5400889103053066,0.3475733596197217,-0.6205221836610416,0.4077692682794798,-0.11737790984312291,-0.5574440685593479,0.14344132650640806,0.7447070897124648,-0.15359331525183761,-0.1969175348400909,-0.45947308469524106,-0.01515317141452166,0.36703695272255676,-0.11862657828147694,0.161459427128807,-0.5080674621908507,-0.2102623498614059,0.10569734664980124,-0.5357904916681642,-0.4810767561975168,-0.22366176261507742,0.4113701738847555,0.11283463087838563,0.217462352475998,-0.48084749143537286,-0.2577433725628957,-0.23378879270462283,-0.09884369796396841,0.5070218312011894,0.33517554670259564,-0.48836390567431354,-0.054625229659852836,0.23452689238635704,-0.040152245640749706,0.000533819969434024,-0.17388165313404857,0.09918428550834268,-0.11765684318304082,-0.3557185915412827,-0.5819031527338157,-0.18513976412521072,0.031729132902091894,-0.5757339780491142,-0.2519879098871842,-0.16447244483039158,-0.1927422061663432,-0.5479839361742558,-0.13829211492370608,-0.16026297049049554,-0.8422294373185082
