,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,Y
239,-0.922327517,-1.490494217,-0.717975664,1.60712919,3.716575311,3.095200166,-0.049530042,1.173569967,2.231705889,2.871798617,2.859611947,2.051684006,1.306928774,1.70439437,2.045696527,2.297681331,2.429441664,2.421775147,-1.229535463,-1.196397825,-1.158057147,-1.11390501,-1.063569348,-1.00695211,-0.912213693,-0.8397643370000001,-0.7631104209999999,-0.682567866,-0.598510609,-0.511361434,-1.670569371,-1.682901646,-1.694207236,-1.704498487,-1.713787876,0.069708543,0.068951754,0.06819044,0.067424675,0.066654529,7.092497506,7.089013748999999,7.085496577000001,7.081945987,7.0783619820000006,7.07474456,7.0710937220000005,7.067409467999999,7.063691797000001,7.05994071,7.056156206,1.50984
240,-1.490494217,-0.717975664,1.60712919,3.716575311,3.095200166,0.07183497400000001,1.173569967,2.231705889,2.871798617,2.859611947,2.051684006,0.676205719,1.70439437,2.045696527,2.297681331,2.429441664,2.421775147,2.278249905,-1.196397825,-1.158057147,-1.11390501,-1.063569348,-1.00695211,-0.943927662,-0.8397643370000001,-0.7631104209999999,-0.682567866,-0.598510609,-0.511361434,-0.421595571,-1.682901646,-1.694207236,-1.704498487,-1.713787876,-1.72208802,0.068951754,0.06819044,0.067424675,0.066654529,0.065880075,7.089013748999999,7.085496577000001,7.081945987,7.0783619820000006,7.07474456,7.0710937220000005,7.067409467999999,7.063691797000001,7.05994071,7.056156206,7.052338287,1.9437408
241,-0.717975664,1.60712919,3.716575311,3.095200166,0.07183497400000001,-2.580993484,2.231705889,2.871798617,2.859611947,2.051684006,0.676205719,-0.910737703,2.045696527,2.297681331,2.429441664,2.421775147,2.278249905,2.008182424,-1.158057147,-1.11390501,-1.063569348,-1.00695211,-0.943927662,-0.874207965,-0.7631104209999999,-0.682567866,-0.598510609,-0.511361434,-0.421595571,-0.32974471699999996,-1.694207236,-1.704498487,-1.713787876,-1.72208802,-1.729411618,0.06819044,0.067424675,0.066654529,0.065880075,0.065101385,7.085496577000001,7.081945987,7.0783619820000006,7.07474456,7.0710937220000005,7.067409467999999,7.063691797000001,7.05994071,7.056156206,7.052338287,7.048486951,6.4101024
242,1.60712919,3.716575311,3.095200166,0.07183497400000001,-2.580993484,-3.317245877,2.871798617,2.859611947,2.051684006,0.676205719,-0.910737703,-2.350731119,2.297681331,2.429441664,2.421775147,2.278249905,2.008182424,1.6209696580000001,-1.11390501,-1.063569348,-1.00695211,-0.943927662,-0.874207965,-0.797225449,-0.682567866,-0.598510609,-0.511361434,-0.421595571,-0.32974471699999996,-0.23637036399999997,-1.704498487,-1.713787876,-1.72208802,-1.729411618,-1.7357715130000002,0.067424675,0.066654529,0.065880075,0.065101385,0.064318532,7.081945987,7.0783619820000006,7.07474456,7.0710937220000005,7.067409467999999,7.063691797000001,7.05994071,7.056156206,7.052338287,7.048486951,7.044602198,1.2365568
243,3.716575311,3.095200166,0.07183497400000001,-2.580993484,-3.317245877,-2.1375535219999997,2.859611947,2.051684006,0.676205719,-0.910737703,-2.350731119,-3.338595167,2.429441664,2.421775147,2.278249905,2.008182424,1.6209696580000001,1.126641073,-1.063569348,-1.00695211,-0.943927662,-0.874207965,-0.797225449,-0.712380338,-0.598510609,-0.511361434,-0.421595571,-0.32974471699999996,-0.23637036399999997,-0.142042424,-1.713787876,-1.72208802,-1.729411618,-1.7357715130000002,-1.741180821,0.066654529,0.065880075,0.065101385,0.064318532,0.063531583,7.0783619820000006,7.07474456,7.0710937220000005,7.067409467999999,7.063691797000001,7.05994071,7.056156206,7.052338287,7.048486951,7.044602198,7.04068403,1.91608416
244,3.095200166,0.07183497400000001,-2.580993484,-3.317245877,-2.1375535219999997,0.068077894,2.051684006,0.676205719,-0.910737703,-2.350731119,-3.338595167,-3.687351954,2.421775147,2.278249905,2.008182424,1.6209696580000001,1.126641073,0.537361624,-1.00695211,-0.943927662,-0.874207965,-0.797225449,-0.712380338,-0.619101817,-0.511361434,-0.421595571,-0.32974471699999996,-0.23637036399999997,-0.142042424,-0.04733892,-1.72208802,-1.729411618,-1.7357715130000002,-1.741180821,-1.74565294,0.065880075,0.065101385,0.064318532,0.063531583,0.06274061,7.07474456,7.0710937220000005,7.067409467999999,7.063691797000001,7.05994071,7.056156206,7.052338287,7.048486951,7.044602198,7.04068403,7.036732445,2.9170368
245,0.07183497400000001,-2.580993484,-3.317245877,-2.1375535219999997,0.068077894,1.87905837,0.676205719,-0.910737703,-2.350731119,-3.338595167,-3.687351954,-3.2791230760000003,2.278249905,2.008182424,1.6209696580000001,1.126641073,0.537361624,-0.127308316,-0.943927662,-0.874207965,-0.797225449,-0.712380338,-0.619101817,-0.516830228,-0.421595571,-0.32974471699999996,-0.23637036399999997,-0.142042424,-0.04733892,0.047157197000000005,-1.729411618,-1.7357715130000002,-1.741180821,-1.74565294,-1.749201336,0.065101385,0.064318532,0.063531583,0.06274061,0.061945683,7.0710937220000005,7.067409467999999,7.063691797000001,7.05994071,7.056156206,7.052338287,7.048486951,7.044602198,7.04068403,7.036732445,7.032747443,10.882684800000002
246,-2.580993484,-3.317245877,-2.1375535219999997,0.068077894,1.87905837,1.735038021,-0.910737703,-2.350731119,-3.338595167,-3.687351954,-3.2791230760000003,-2.0868376459999998,2.008182424,1.6209696580000001,1.126641073,0.537361624,-0.127308316,-0.8309170859999999,-0.874207965,-0.797225449,-0.712380338,-0.619101817,-0.516830228,-0.405000815,-0.32974471699999996,-0.23637036399999997,-0.142042424,-0.04733892,0.047157197000000005,0.14086712699999998,-1.7357715130000002,-1.741180821,-1.74565294,-1.749201336,-1.75183951,0.064318532,0.063531583,0.06274061,0.061945683,0.061146877999999995,7.067409467999999,7.063691797000001,7.05994071,7.056156206,7.052338287,7.048486951,7.044602198,7.04068403,7.036732445,7.032747443,7.028729026000001,12.369024000000001
247,-3.317245877,-2.1375535219999997,0.068077894,1.87905837,1.735038021,-0.35082418600000004,-2.350731119,-3.338595167,-3.687351954,-3.2791230760000003,-2.0868376459999998,-0.322327431,1.6209696580000001,1.126641073,0.537361624,-0.127308316,-0.8309170859999999,-1.526394892,-0.797225449,-0.712380338,-0.619101817,-0.516830228,-0.405000815,-0.283059324,-0.23637036399999997,-0.142042424,-0.04733892,0.047157197000000005,0.14086712699999998,0.233238615,-1.741180821,-1.74565294,-1.749201336,-1.75183951,-1.753581125,0.063531583,0.06274061,0.061945683,0.061146877999999995,0.06034427,7.063691797000001,7.05994071,7.056156206,7.052338287,7.048486951,7.044602198,7.04068403,7.036732445,7.032747443,7.028729026000001,7.024677192,5.609088
248,-2.1375535219999997,0.068077894,1.87905837,1.735038021,-0.35082418600000004,-1.778525815,-3.338595167,-3.687351954,-3.2791230760000003,-2.0868376459999998,-0.322327431,1.58870437,1.126641073,0.537361624,-0.127308316,-0.8309170859999999,-1.526394892,-2.164801819,-0.712380338,-0.619101817,-0.516830228,-0.405000815,-0.283059324,-0.150457426,-0.142042424,-0.04733892,0.047157197000000005,0.14086712699999998,0.233238615,0.32374657100000004,-1.74565294,-1.749201336,-1.75183951,-1.753581125,-1.7544400080000002,0.06274061,0.061945683,0.061146877999999995,0.06034427,0.059537932,7.05994071,7.056156206,7.052338287,7.048486951,7.044602198,7.04068403,7.036732445,7.032747443,7.028729026000001,7.024677192,7.020591941,2.4938496
249,0.068077894,1.87905837,1.735038021,-0.35082418600000004,-1.778525815,-0.59792627,-3.687351954,-3.2791230760000003,-2.0868376459999998,-0.322327431,1.58870437,3.2168271330000002,0.537361624,-0.127308316,-0.8309170859999999,-1.526394892,-2.164801819,-2.697348255,-0.619101817,-0.516830228,-0.405000815,-0.283059324,-0.150457426,-0.006642995,-0.04733892,0.047157197000000005,0.14086712699999998,0.233238615,0.32374657100000004,0.411882477,-1.749201336,-1.75183951,-1.753581125,-1.7544400080000002,-1.754430151,0.061945683,0.061146877999999995,0.06034427,0.059537932,0.058727942000000005,7.056156206,7.052338287,7.048486951,7.044602198,7.04068403,7.036732445,7.032747443,7.028729026000001,7.024677192,7.020591941,7.016473275,1.2237696000000002
250,1.87905837,1.735038021,-0.35082418600000004,-1.778525815,-0.59792627,1.4975274580000002,-3.2791230760000003,-2.0868376459999998,-0.322327431,1.58870437,3.2168271330000002,4.181703939,-0.127308316,-0.8309170859999999,-1.526394892,-2.164801819,-2.697348255,-3.0763124310000003,-0.516830228,-0.405000815,-0.283059324,-0.150457426,-0.006642995,0.148925831,0.047157197000000005,0.14086712699999998,0.233238615,0.32374657100000004,0.411882477,0.49716229799999995,-1.75183951,-1.753581125,-1.7544400080000002,-1.754430151,-1.753565834,0.061146877999999995,0.06034427,0.059537932,0.058727942000000005,0.057914375,7.052338287,7.048486951,7.044602198,7.04068403,7.036732445,7.032747443,7.028729026000001,7.024677192,7.020591941,7.016473275,7.012321192000001,0.9584351999999999
251,1.735038021,-0.35082418600000004,-1.778525815,-0.59792627,1.4975274580000002,2.24901701,-2.0868376459999998,-0.322327431,1.58870437,3.2168271330000002,4.181703939,4.13566126,-0.8309170859999999,-1.526394892,-2.164801819,-2.697348255,-3.0763124310000003,-3.262489232,-0.405000815,-0.283059324,-0.150457426,-0.006642995,0.148925831,0.31676212800000003,0.14086712699999998,0.233238615,0.32374657100000004,0.411882477,0.49716229799999995,0.579132074,-1.753581125,-1.7544400080000002,-1.754430151,-1.753565834,-1.751861502,0.06034427,0.059537932,0.058727942000000005,0.057914375,0.057097305,7.048486951,7.044602198,7.04068403,7.036732445,7.032747443,7.028729026000001,7.024677192,7.020591941,7.016473275,7.012321192000001,7.008135693,0.5276016
252,-0.35082418600000004,-1.778525815,-0.59792627,1.4975274580000002,2.24901701,1.0306531970000001,-0.322327431,1.58870437,3.2168271330000002,4.181703939,4.13566126,2.933408788,-1.526394892,-2.164801819,-2.697348255,-3.0763124310000003,-3.262489232,-3.2482161080000003,-0.283059324,-0.150457426,-0.006642995,0.148925831,0.31676212800000003,0.49678739200000005,0.233238615,0.32374657100000004,0.411882477,0.49716229799999995,0.579132074,0.657359857,-1.7544400080000002,-1.754430151,-1.753565834,-1.751861502,-1.749331725,0.059537932,0.058727942000000005,0.057914375,0.057097305,0.056276808,7.044602198,7.04068403,7.036732445,7.032747443,7.028729026000001,7.024677192,7.020591941,7.016473275,7.012321192000001,7.008135693,7.003916777000001,2.0288016
253,-1.778525815,-0.59792627,1.4975274580000002,2.24901701,1.0306531970000001,-0.782874765,1.58870437,3.2168271330000002,4.181703939,4.13566126,2.933408788,0.929809172,-2.164801819,-2.697348255,-3.0763124310000003,-3.262489232,-3.2482161080000003,-3.0497839439999996,-0.150457426,-0.006642995,0.148925831,0.31676212800000003,0.49678739200000005,0.687040338,0.32374657100000004,0.411882477,0.49716229799999995,0.579132074,0.657359857,0.7314428079999999,-1.754430151,-1.753565834,-1.751861502,-1.749331725,-1.745991291,0.058727942000000005,0.057914375,0.057097305,0.056276808,0.055452963,7.04068403,7.036732445,7.032747443,7.028729026000001,7.024677192,7.020591941,7.016473275,7.012321192000001,7.008135693,7.003916777000001,6.999664445,6.656256
254,-0.59792627,1.4975274580000002,2.24901701,1.0306531970000001,-0.782874765,-1.654807921,3.2168271330000002,4.181703939,4.13566126,2.933408788,0.929809172,-1.392236476,-2.697348255,-3.0763124310000003,-3.262489232,-3.2482161080000003,-3.0497839439999996,-2.687111044,-0.006642995,0.148925831,0.31676212800000003,0.49678739200000005,0.687040338,0.883786923,0.411882477,0.49716229799999995,0.579132074,0.657359857,0.7314428079999999,0.80099045,-1.753565834,-1.751861502,-1.749331725,-1.745991291,-1.7418551619999998,0.057914375,0.057097305,0.056276808,0.055452963,0.054625845,7.036732445,7.032747443,7.028729026000001,7.024677192,7.020591941,7.016473275,7.012321192000001,7.008135693,7.003916777000001,6.999664445,6.9953786970000005,1.28101824
255,1.4975274580000002,2.24901701,1.0306531970000001,-0.782874765,-1.654807921,-1.203465892,4.181703939,4.13566126,2.933408788,0.929809172,-1.392236476,-3.5587842089999997,-3.0763124310000003,-3.262489232,-3.2482161080000003,-3.0497839439999996,-2.687111044,-2.179840814,0.148925831,0.31676212800000003,0.49678739200000005,0.687040338,0.883786923,1.082820115,0.49716229799999995,0.579132074,0.657359857,0.7314428079999999,0.80099045,0.865621353,-1.751861502,-1.749331725,-1.745991291,-1.7418551619999998,-1.7369386230000001,0.057097305,0.056276808,0.055452963,0.054625845,0.053795533,7.032747443,7.028729026000001,7.024677192,7.020591941,7.016473275,7.012321192000001,7.008135693,7.003916777000001,6.999664445,6.9953786970000005,6.991059533,9.972288
256,2.24901701,1.0306531970000001,-0.782874765,-1.654807921,-1.203465892,0.22436720300000002,4.13566126,2.933408788,0.929809172,-1.392236476,-3.5587842089999997,-5.063316232,-3.262489232,-3.2482161080000003,-3.0497839439999996,-2.687111044,-2.179840814,-1.547588212,0.31676212800000003,0.49678739200000005,0.687040338,0.883786923,1.082820115,1.279882137,0.579132074,0.657359857,0.7314428079999999,0.80099045,0.865621353,0.92497447,-1.749331725,-1.745991291,-1.7418551619999998,-1.7369386230000001,-1.731257329,0.056276808,0.055452963,0.054625845,0.053795533,0.052962102999999996,7.028729026000001,7.024677192,7.020591941,7.016473275,7.012321192000001,7.008135693,7.003916777000001,6.999664445,6.9953786970000005,6.991059533,6.9867069520000005,4.899312
257,1.0306531970000001,-0.782874765,-1.654807921,-1.203465892,0.22436720300000002,1.678190293,2.933408788,0.929809172,-1.392236476,-3.5587842089999997,-5.063316232,-5.460394199,-3.2482161080000003,-3.0497839439999996,-2.687111044,-2.179840814,-1.547588212,-0.8122583170000001,0.49678739200000005,0.687040338,0.883786923,1.082820115,1.279882137,1.470709117,0.657359857,0.7314428079999999,0.80099045,0.865621353,0.92497447,0.9786952240000001,-1.745991291,-1.7418551619999998,-1.7369386230000001,-1.731257329,-1.72482731,0.055452963,0.054625845,0.053795533,0.052962102999999996,0.05212563,7.024677192,7.020591941,7.016473275,7.012321192000001,7.008135693,7.003916777000001,6.999664445,6.9953786970000005,6.991059533,6.9867069520000005,6.982320955,24.7567104
258,-0.782874765,-1.654807921,-1.203465892,0.22436720300000002,1.678190293,1.214496616,0.929809172,-1.392236476,-3.5587842089999997,-5.063316232,-5.460394199,-4.413603562,-3.0497839439999996,-2.687111044,-2.179840814,-1.547588212,-0.8122583170000001,-0.00792883,0.687040338,0.883786923,1.082820115,1.279882137,1.470709117,1.651034439,0.7314428079999999,0.80099045,0.865621353,0.92497447,0.9786952240000001,1.026431552,-1.7418551619999998,-1.7369386230000001,-1.731257329,-1.72482731,-1.7176643619999998,0.054625845,0.053795533,0.052962102999999996,0.05212563,0.05128619,7.020591941,7.016473275,7.012321192000001,7.008135693,7.003916777000001,6.999664445,6.9953786970000005,6.991059533,6.9867069520000005,6.982320955,6.977901542000001,38.571552000000004
259,-1.654807921,-1.203465892,0.22436720300000002,1.678190293,1.214496616,-2.5773971469999997,-1.392236476,-3.5587842089999997,-5.063316232,-5.460394199,-4.413603562,-2.046007855,-2.687111044,-2.179840814,-1.547588212,-0.8122583170000001,-0.00792883,0.815541064,0.883786923,1.082820115,1.279882137,1.470709117,1.651034439,1.816588267,0.80099045,0.865621353,0.92497447,0.9786952240000001,1.026431552,1.067833958,-1.7369386230000001,-1.731257329,-1.72482731,-1.7176643619999998,-1.709783627,0.053795533,0.052962102999999996,0.05212563,0.05128619,0.050443855,7.016473275,7.012321192000001,7.008135693,7.003916777000001,6.999664445,6.9953786970000005,6.991059533,6.9867069520000005,6.982320955,6.977901542000001,6.973448712000001,12.642047999999999
260,-1.203465892,0.22436720300000002,1.678190293,1.214496616,-2.5773971469999997,-5.744282362000001,-3.5587842089999997,-5.063316232,-5.460394199,-4.413603562,-2.046007855,0.896031479,-2.179840814,-1.547588212,-0.8122583170000001,-0.00792883,0.815541064,1.6048922840000002,1.082820115,1.279882137,1.470709117,1.651034439,1.816588267,1.963096486,0.865621353,0.92497447,0.9786952240000001,1.026431552,1.067833958,1.102557635,-1.731257329,-1.72482731,-1.7176643619999998,-1.709783627,-1.701200658,0.052962102999999996,0.05212563,0.05128619,0.050443855,0.049598698,7.012321192000001,7.008135693,7.003916777000001,6.999664445,6.9953786970000005,6.991059533,6.9867069520000005,6.982320955,6.977901542000001,6.973448712000001,6.968962466,6.1128
261,0.22436720300000002,1.678190293,1.214496616,-2.5773971469999997,-5.744282362000001,-2.490334399,-5.063316232,-5.460394199,-4.413603562,-2.046007855,0.896031479,3.6371759089999998,-1.547588212,-0.8122583170000001,-0.00792883,0.815541064,1.6048922840000002,2.306887921,1.279882137,1.470709117,1.651034439,1.816588267,1.963096486,2.0862831369999997,0.92497447,0.9786952240000001,1.026431552,1.067833958,1.102557635,1.130260286,-1.72482731,-1.7176643619999998,-1.709783627,-1.701200658,-1.691931673,0.05212563,0.05128619,0.050443855,0.049598698,0.048750792,7.008135693,7.003916777000001,6.999664445,6.9953786970000005,6.991059533,6.9867069520000005,6.982320955,6.977901542000001,6.973448712000001,6.968962466,6.964442804,2.9463264
262,1.678190293,1.214496616,-2.5773971469999997,-5.744282362000001,-2.490334399,4.434153902,-5.460394199,-4.413603562,-2.046007855,0.896031479,3.6371759089999998,5.606728700000001,-0.8122583170000001,-0.00792883,0.815541064,1.6048922840000002,2.306887921,2.8683940110000004,1.470709117,1.651034439,1.816588267,1.963096486,2.0862831369999997,2.181878512,0.9786952240000001,1.026431552,1.067833958,1.102557635,1.130260286,1.150607097,-1.7176643619999998,-1.709783627,-1.701200658,-1.691931673,-1.6819922409999999,0.05128619,0.050443855,0.049598698,0.048750792,0.047900214,7.003916777000001,6.999664445,6.9953786970000005,6.991059533,6.9867069520000005,6.982320955,6.977901542000001,6.973448712000001,6.968962466,6.964442804,6.959889726,3.463344
263,1.214496616,-2.5773971469999997,-5.744282362000001,-2.490334399,4.434153902,9.158404767,-4.413603562,-2.046007855,0.896031479,3.6371759089999998,5.606728700000001,6.280538311,-0.00792883,0.815541064,1.6048922840000002,2.306887921,2.8683940110000004,3.236826518,1.651034439,1.816588267,1.963096486,2.0862831369999997,2.181878512,2.245680339,1.026431552,1.067833958,1.102557635,1.130260286,1.150607097,1.163295816,-1.709783627,-1.701200658,-1.691931673,-1.6819922409999999,-1.6713960419999998,0.050443855,0.049598698,0.048750792,0.047900214,0.047047041,6.999664445,6.9953786970000005,6.991059533,6.9867069520000005,6.982320955,6.977901542000001,6.973448712000001,6.968962466,6.964442804,6.959889726,6.955303231,4.359744
264,-2.5773971469999997,-5.744282362000001,-2.490334399,4.434153902,9.158404767,7.418100496,-2.046007855,0.896031479,3.6371759089999998,5.606728700000001,6.280538311,5.323467142,0.815541064,1.6048922840000002,2.306887921,2.8683940110000004,3.236826518,3.375888962,1.816588267,1.963096486,2.0862831369999997,2.181878512,2.245680339,2.273979464,1.067833958,1.102557635,1.130260286,1.150607097,1.163295816,1.168107197,-1.701200658,-1.691931673,-1.6819922409999999,-1.6713960419999998,-1.660154272,0.049598698,0.048750792,0.047900214,0.047047041,0.04619135,6.9953786970000005,6.991059533,6.9867069520000005,6.982320955,6.977901542000001,6.973448712000001,6.968962466,6.964442804,6.959889726,6.955303231,6.95068332,5.5078272
265,-5.744282362000001,-2.490334399,4.434153902,9.158404767,7.418100496,1.979876879,0.896031479,3.6371759089999998,5.606728700000001,6.280538311,5.323467142,3.167572054,1.6048922840000002,2.306887921,2.8683940110000004,3.236826518,3.375888962,3.307744637,1.963096486,2.0862831369999997,2.181878512,2.245680339,2.273979464,2.2650288119999997,1.102557635,1.130260286,1.150607097,1.163295816,1.168107197,1.1649791999999999,-1.691931673,-1.6819922409999999,-1.6713960419999998,-1.660154272,-1.648277681,0.048750792,0.047900214,0.047047041,0.04619135,0.045333222,6.991059533,6.9867069520000005,6.982320955,6.977901542000001,6.973448712000001,6.968962466,6.964442804,6.959889726,6.955303231,6.95068332,6.946029993,5.552928
266,-2.490334399,4.434153902,9.158404767,7.418100496,1.979876879,-3.7979906939999997,3.6371759089999998,5.606728700000001,6.280538311,5.323467142,3.167572054,0.449780634,2.306887921,2.8683940110000004,3.236826518,3.375888962,3.307744637,3.069830164,2.0862831369999997,2.181878512,2.245680339,2.273979464,2.2650288119999997,2.219634219,1.130260286,1.150607097,1.163295816,1.168107197,1.1649791999999999,1.154046638,-1.6819922409999999,-1.6713960419999998,-1.660154272,-1.648277681,-1.635776704,0.047900214,0.047047041,0.04619135,0.045333222,0.044472735,6.9867069520000005,6.982320955,6.977901542000001,6.973448712000001,6.968962466,6.964442804,6.959889726,6.955303231,6.95068332,6.946029993,6.941343249,2.3880096
267,4.434153902,9.158404767,7.418100496,1.979876879,-3.7979906939999997,-7.9257661729999995,5.606728700000001,6.280538311,5.323467142,3.167572054,0.449780634,-2.198981026,2.8683940110000004,3.236826518,3.375888962,3.307744637,3.069830164,2.698749128,2.181878512,2.245680339,2.273979464,2.2650288119999997,2.219634219,2.140118299,1.150607097,1.163295816,1.168107197,1.1649791999999999,1.154046638,1.135561657,-1.6713960419999998,-1.660154272,-1.648277681,-1.635776704,-1.622661642,0.047047041,0.04619135,0.045333222,0.044472735,0.043609967,6.982320955,6.977901542000001,6.973448712000001,6.968962466,6.964442804,6.959889726,6.955303231,6.95068332,6.946029993,6.941343249,6.93662309,1.1846303999999999
268,9.158404767,7.418100496,1.979876879,-3.7979906939999997,-7.9257661729999995,-9.656649911,6.280538311,5.323467142,3.167572054,0.449780634,-2.198981026,-4.197148793999999,3.236826518,3.375888962,3.307744637,3.069830164,2.698749128,2.230428021,2.245680339,2.273979464,2.2650288119999997,2.219634219,2.140118299,2.02941431,1.163295816,1.168107197,1.1649791999999999,1.154046638,1.135561657,1.109841877,-1.660154272,-1.648277681,-1.635776704,-1.622661642,-1.608941815,0.04619135,0.045333222,0.044472735,0.043609967,0.042744995,6.977901542000001,6.973448712000001,6.968962466,6.964442804,6.959889726,6.955303231,6.95068332,6.946029993,6.941343249,6.93662309,6.931869514,22.95126144
269,7.418100496,1.979876879,-3.7979906939999997,-7.9257661729999995,-9.656649911,-9.186965672000001,5.323467142,3.167572054,0.449780634,-2.198981026,-4.197148793999999,-5.073523766,3.375888962,3.307744637,3.069830164,2.698749128,2.230428021,1.700279656,2.273979464,2.2650288119999997,2.219634219,2.140118299,2.02941431,1.890629304,1.168107197,1.1649791999999999,1.154046638,1.135561657,1.109841877,1.077263146,-1.648277681,-1.635776704,-1.622661642,-1.608941815,-1.594626158,0.045333222,0.044472735,0.043609967,0.042744995,0.041877898,6.973448712000001,6.968962466,6.964442804,6.959889726,6.955303231,6.95068332,6.946029993,6.941343249,6.93662309,6.931869514,6.927082521,20.810304000000002
270,1.979876879,-3.7979906939999997,-7.9257661729999995,-9.656649911,-9.186965672000001,-6.435797981,3.167572054,0.449780634,-2.198981026,-4.197148793999999,-5.073523766,-4.704358663,3.307744637,3.069830164,2.698749128,2.230428021,1.700279656,1.140560709,2.2650288119999997,2.219634219,2.140118299,2.02941431,1.890629304,1.7268944380000002,1.1649791999999999,1.154046638,1.135561657,1.109841877,1.077263146,1.0382566770000001,-1.635776704,-1.622661642,-1.608941815,-1.594626158,-1.579723976,0.044472735,0.043609967,0.042744995,0.041877898,0.041008752,6.968962466,6.964442804,6.959889726,6.955303231,6.95068332,6.946029993,6.941343249,6.93662309,6.931869514,6.927082521,6.9222621129999995,8.392032
271,-3.7979906939999997,-7.9257661729999995,-9.656649911,-9.186965672000001,-6.435797981,-1.44310374,0.449780634,-2.198981026,-4.197148793999999,-5.073523766,-4.704358663,-3.485803408,3.069830164,2.698749128,2.230428021,1.700279656,1.140560709,0.57593832,2.219634219,2.140118299,2.02941431,1.890629304,1.7268944380000002,1.541349796,1.154046638,1.135561657,1.109841877,1.077263146,1.0382566770000001,0.993276942,-1.622661642,-1.608941815,-1.594626158,-1.579723976,-1.564245417,0.043609967,0.042744995,0.041877898,0.041008752,0.040137634,6.964442804,6.959889726,6.955303231,6.95068332,6.946029993,6.941343249,6.93662309,6.931869514,6.927082521,6.9222621129999995,6.917408288,3.8491199999999997
272,-7.9257661729999995,-9.656649911,-9.186965672000001,-6.435797981,-1.44310374,4.377592075,-2.198981026,-4.197148793999999,-5.073523766,-4.704358663,-3.485803408,-1.899442105,2.698749128,2.230428021,1.700279656,1.140560709,0.57593832,0.031324727000000004,2.140118299,2.02941431,1.890629304,1.7268944380000002,1.541349796,1.337214472,1.135561657,1.109841877,1.077263146,1.0382566770000001,0.993276942,0.942781622,-1.608941815,-1.594626158,-1.579723976,-1.564245417,-1.5482010069999999,0.042744995,0.041877898,0.041008752,0.040137634,0.039264623,6.959889726,6.955303231,6.95068332,6.946029993,6.941343249,6.93662309,6.931869514,6.927082521,6.9222621129999995,6.917408288,6.912521047,1.1860992
273,-9.656649911,-9.186965672000001,-6.435797981,-1.44310374,4.377592075,8.619699693,-4.197148793999999,-5.073523766,-4.704358663,-3.485803408,-1.899442105,-0.34343881600000004,2.230428021,1.700279656,1.140560709,0.57593832,0.031324727000000004,-0.467336841,2.02941431,1.890629304,1.7268944380000002,1.541349796,1.337214472,1.11791584,1.109841877,1.077263146,1.0382566770000001,0.993276942,0.942781622,0.887228193,-1.594626158,-1.579723976,-1.564245417,-1.5482010069999999,-1.5316011969999999,0.041877898,0.041008752,0.040137634,0.039264623,0.038389796000000004,6.955303231,6.95068332,6.946029993,6.941343249,6.93662309,6.931869514,6.927082521,6.9222621129999995,6.917408288,6.912521047,6.907600389,2.0304863999999996
274,-9.186965672000001,-6.435797981,-1.44310374,4.377592075,8.619699693,8.546390944,-5.073523766,-4.704358663,-3.485803408,-1.899442105,-0.34343881600000004,0.826800682,1.700279656,1.140560709,0.57593832,0.031324727000000004,-0.467336841,-0.893846835,1.890629304,1.7268944380000002,1.541349796,1.337214472,1.11791584,0.887102651,1.077263146,1.0382566770000001,0.993276942,0.942781622,0.887228193,0.827073521,-1.579723976,-1.564245417,-1.5482010069999999,-1.5316011969999999,-1.51445641,0.041008752,0.040137634,0.039264623,0.038389796000000004,0.037513229,6.95068332,6.946029993,6.941343249,6.93662309,6.931869514,6.927082521,6.9222621129999995,6.917408288,6.912521047,6.907600389,6.902646315,2.0161439999999997
275,-6.435797981,-1.44310374,4.377592075,8.619699693,8.546390944,5.114738619,-4.704358663,-3.485803408,-1.899442105,-0.34343881600000004,0.826800682,1.40336399,1.140560709,0.57593832,0.031324727000000004,-0.467336841,-0.893846835,-1.224390144,1.7268944380000002,1.541349796,1.337214472,1.11791584,0.887102651,0.648658021,1.0382566770000001,0.993276942,0.942781622,0.887228193,0.827073521,0.7627744740000001,-1.564245417,-1.5482010069999999,-1.5316011969999999,-1.51445641,-1.496777154,0.040137634,0.039264623,0.038389796000000004,0.037513229,0.036635,6.946029993,6.941343249,6.93662309,6.931869514,6.927082521,6.9222621129999995,6.917408288,6.912521047,6.907600389,6.902646315,6.897658825,1.0361088
276,-1.44310374,4.377592075,8.619699693,8.546390944,5.114738619,0.6828522779999999,-3.485803408,-1.899442105,-0.34343881600000004,0.826800682,1.40336399,1.436559996,0.57593832,0.031324727000000004,-0.467336841,-0.893846835,-1.224390144,-1.448981536,1.541349796,1.337214472,1.11791584,0.887102651,0.648658021,0.40675708299999996,0.993276942,0.942781622,0.887228193,0.827073521,0.7627744740000001,0.6947883229999999,-1.5482010069999999,-1.5316011969999999,-1.51445641,-1.496777154,-1.478574151,0.039264623,0.038389796000000004,0.037513229,0.036635,0.035755186,6.941343249,6.93662309,6.931869514,6.927082521,6.9222621129999995,6.917408288,6.912521047,6.907600389,6.902646315,6.897658825,6.892637918999999,2.5758864
